dataset	mismatches	cover_extension	num_probes
alphapapillomavirus_7	6	0	1090
alphapapillomavirus_7	6	10	1019
alphapapillomavirus_7	6	20	801
alphapapillomavirus_7	6	30	662
alphapapillomavirus_7	6	40	544
alphapapillomavirus_7	6	50	467
alphapapillomavirus_7	7	0	1075
alphapapillomavirus_7	7	10	992
alphapapillomavirus_7	7	20	781
alphapapillomavirus_7	7	30	636
alphapapillomavirus_7	7	40	537
alphapapillomavirus_7	7	50	437
alphapapillomavirus_7	8	0	1066
alphapapillomavirus_7	8	10	963
alphapapillomavirus_7	8	20	765
alphapapillomavirus_7	8	30	613
alphapapillomavirus_7	8	40	528
alphapapillomavirus_7	8	50	436
alphapapillomavirus_9	0	0	80769
alphapapillomavirus_9	0	10	58079
alphapapillomavirus_9	0	20	45386
alphapapillomavirus_9	0	30	36298
alphapapillomavirus_9	0	40	29272
alphapapillomavirus_9	0	50	23414
alphapapillomavirus_9	1	0	54450
alphapapillomavirus_9	1	10	40270
alphapapillomavirus_9	1	20	31953
alphapapillomavirus_9	1	30	25451
alphapapillomavirus_9	1	40	20489
alphapapillomavirus_9	1	50	16921
alphapapillomavirus_9	2	0	34345
alphapapillomavirus_9	2	10	25724
alphapapillomavirus_9	2	20	20283
alphapapillomavirus_9	2	30	16894
alphapapillomavirus_9	2	40	13563
alphapapillomavirus_9	2	50	11372
alphapapillomavirus_9	3	0	21586
alphapapillomavirus_9	3	10	16500
alphapapillomavirus_9	3	20	13626
alphapapillomavirus_9	3	30	11023
alphapapillomavirus_9	3	40	9177
alphapapillomavirus_9	3	50	7621
alphapapillomavirus_9	4	0	14110
alphapapillomavirus_9	4	10	10998
alphapapillomavirus_9	4	20	9148
alphapapillomavirus_9	4	30	7510
alphapapillomavirus_9	4	40	6413
alphapapillomavirus_9	4	50	5366
alphapapillomavirus_9	5	0	9913
alphapapillomavirus_9	5	10	7989
alphapapillomavirus_9	5	20	6565
alphapapillomavirus_9	5	30	5531
alphapapillomavirus_9	5	40	4585
alphapapillomavirus_9	5	50	3989
alphapapillomavirus_9	6	0	7238
alphapapillomavirus_9	6	10	5796
alphapapillomavirus_9	6	20	4867
alphapapillomavirus_9	6	30	4082
alphapapillomavirus_9	6	40	3448
alphapapillomavirus_9	6	50	2982
alphapapillomavirus_9	7	0	5662
alphapapillomavirus_9	7	10	4643
alphapapillomavirus_9	7	20	3821
alphapapillomavirus_9	7	30	3179
alphapapillomavirus_9	7	40	2693
alphapapillomavirus_9	7	50	2391
alphapapillomavirus_9	8	0	4803
alphapapillomavirus_9	8	10	3849
alphapapillomavirus_9	8	20	3228
alphapapillomavirus_9	8	30	2670
alphapapillomavirus_9	8	40	2323
alphapapillomavirus_9	8	50	2015
ambe	0	0	198
ambe	0	10	214
ambe	0	20	172
ambe	0	30	145
ambe	0	40	119
ambe	0	50	100
ambe	1	0	207
ambe	1	10	219
ambe	1	20	169
ambe	1	30	144
ambe	1	40	117
ambe	1	50	97
ambe	2	0	204
ambe	2	10	218
ambe	2	20	171
ambe	2	30	138
ambe	2	40	119
ambe	2	50	97
ambe	3	0	203
ambe	3	10	213
ambe	3	20	171
ambe	3	30	140
ambe	3	40	118
ambe	3	50	95
ambe	4	0	207
ambe	4	10	213
ambe	4	20	172
ambe	4	30	139
ambe	4	40	123
ambe	4	50	95
ambe	5	0	207
ambe	5	10	218
ambe	5	20	169
ambe	5	30	138
ambe	5	40	118
ambe	5	50	95
ambe	6	0	202
ambe	6	10	217
ambe	6	20	170
ambe	6	30	145
ambe	6	40	122
ambe	6	50	97
ambe	7	0	201
ambe	7	10	208
ambe	7	20	172
ambe	7	30	140
ambe	7	40	122
ambe	7	50	92
ambe	8	0	205
ambe	8	10	217
ambe	8	20	172
ambe	8	30	138
ambe	8	40	118
ambe	8	50	99
andes_orthohantavirus	0	0	1014
andes_orthohantavirus	0	10	1033
andes_orthohantavirus	0	20	808
andes_orthohantavirus	0	30	651
andes_orthohantavirus	0	40	550
andes_orthohantavirus	0	50	447
andes_orthohantavirus	1	0	898
andes_orthohantavirus	1	10	891
andes_orthohantavirus	1	20	694
andes_orthohantavirus	1	30	556
andes_orthohantavirus	1	40	475
andes_orthohantavirus	1	50	382
andes_orthohantavirus	2	0	798
andes_orthohantavirus	2	10	802
andes_orthohantavirus	2	20	615
andes_orthohantavirus	2	30	481
andes_orthohantavirus	2	40	410
andes_orthohantavirus	2	50	326
andes_orthohantavirus	3	0	733
andes_orthohantavirus	3	10	724
andes_orthohantavirus	3	20	555
andes_orthohantavirus	3	30	446
andes_orthohantavirus	3	40	375
andes_orthohantavirus	3	50	307
andes_orthohantavirus	4	0	654
andes_orthohantavirus	4	10	665
andes_orthohantavirus	4	20	507
andes_orthohantavirus	4	30	404
andes_orthohantavirus	4	40	339
andes_orthohantavirus	4	50	280
andes_orthohantavirus	5	0	633
andes_orthohantavirus	5	10	629
andes_orthohantavirus	5	20	476
andes_orthohantavirus	5	30	386
andes_orthohantavirus	5	40	337
andes_orthohantavirus	5	50	278
andes_orthohantavirus	6	0	613
andes_orthohantavirus	6	10	596
andes_orthohantavirus	6	20	470
andes_orthohantavirus	6	30	367
andes_orthohantavirus	6	40	315
andes_orthohantavirus	6	50	257
andes_orthohantavirus	7	0	588
andes_orthohantavirus	7	10	590
andes_orthohantavirus	7	20	444
andes_orthohantavirus	7	30	361
andes_orthohantavirus	7	40	310
andes_orthohantavirus	7	50	258
andes_orthohantavirus	8	0	582
andes_orthohantavirus	8	10	573
andes_orthohantavirus	8	20	432
andes_orthohantavirus	8	30	355
andes_orthohantavirus	8	40	305
andes_orthohantavirus	8	50	255
anhanga	0	0	203
anhanga	0	10	218
anhanga	0	20	165
anhanga	0	30	142
anhanga	0	40	116
anhanga	0	50	97
anhanga	1	0	199
anhanga	1	10	217
anhanga	1	20	170
anhanga	1	30	135
anhanga	1	40	116
anhanga	1	50	90
anhanga	2	0	201
anhanga	2	10	217
anhanga	2	20	168
anhanga	2	30	137
anhanga	2	40	116
anhanga	2	50	96
anhanga	3	0	201
anhanga	3	10	215
anhanga	3	20	167
anhanga	3	30	136
anhanga	3	40	117
anhanga	3	50	95
anhanga	4	0	205
anhanga	4	10	212
anhanga	4	20	170
anhanga	4	30	136
anhanga	4	40	113
anhanga	4	50	101
anhanga	5	0	204
anhanga	5	10	213
anhanga	5	20	166
anhanga	5	30	137
anhanga	5	40	122
anhanga	5	50	93
anhanga	6	0	206
anhanga	6	10	216
anhanga	6	20	170
anhanga	6	30	133
anhanga	6	40	112
anhanga	6	50	94
anhanga	7	0	200
anhanga	7	10	220
anhanga	7	20	167
anhanga	7	30	139
anhanga	7	40	116
anhanga	7	50	95
anhanga	8	0	207
anhanga	8	10	219
anhanga	8	20	172
anhanga	8	30	135
anhanga	8	40	114
anhanga	8	50	95
anopheles_a_orthobunyavirus	0	0	190
anopheles_a_orthobunyavirus	0	10	202
anopheles_a_orthobunyavirus	0	20	159
anopheles_a_orthobunyavirus	0	30	129
anopheles_a_orthobunyavirus	0	40	110
anopheles_a_orthobunyavirus	0	50	93
anopheles_a_orthobunyavirus	1	0	196
anopheles_a_orthobunyavirus	1	10	204
anopheles_a_orthobunyavirus	1	20	161
anopheles_a_orthobunyavirus	1	30	129
anopheles_a_orthobunyavirus	1	40	109
anopheles_a_orthobunyavirus	1	50	91
anopheles_a_orthobunyavirus	2	0	198
anopheles_a_orthobunyavirus	2	10	204
anopheles_a_orthobunyavirus	2	20	157
anopheles_a_orthobunyavirus	2	30	137
anopheles_a_orthobunyavirus	2	40	113
anopheles_a_orthobunyavirus	2	50	90
anopheles_a_orthobunyavirus	3	0	191
anopheles_a_orthobunyavirus	3	10	206
anopheles_a_orthobunyavirus	3	20	161
anopheles_a_orthobunyavirus	3	30	133
anopheles_a_orthobunyavirus	3	40	112
anopheles_a_orthobunyavirus	3	50	90
anopheles_a_orthobunyavirus	4	0	197
anopheles_a_orthobunyavirus	4	10	202
anopheles_a_orthobunyavirus	4	20	164
anopheles_a_orthobunyavirus	4	30	134
anopheles_a_orthobunyavirus	4	40	115
anopheles_a_orthobunyavirus	4	50	90
anopheles_a_orthobunyavirus	5	0	188
anopheles_a_orthobunyavirus	5	10	200
anopheles_a_orthobunyavirus	5	20	162
anopheles_a_orthobunyavirus	5	30	138
anopheles_a_orthobunyavirus	5	40	115
anopheles_a_orthobunyavirus	5	50	91
anopheles_a_orthobunyavirus	6	0	193
anopheles_a_orthobunyavirus	6	10	205
anopheles_a_orthobunyavirus	6	20	161
anopheles_a_orthobunyavirus	6	30	133
anopheles_a_orthobunyavirus	6	40	110
anopheles_a_orthobunyavirus	6	50	93
anopheles_a_orthobunyavirus	7	0	189
anopheles_a_orthobunyavirus	7	10	209
anopheles_a_orthobunyavirus	7	20	164
anopheles_a_orthobunyavirus	7	30	128
anopheles_a_orthobunyavirus	7	40	109
anopheles_a_orthobunyavirus	7	50	92
anopheles_a_orthobunyavirus	8	0	195
anopheles_a_orthobunyavirus	8	10	206
anopheles_a_orthobunyavirus	8	20	164
anopheles_a_orthobunyavirus	8	30	134
anopheles_a_orthobunyavirus	8	40	113
anopheles_a_orthobunyavirus	8	50	92
anopheles_b_orthobunyavirus	0	0	16
anopheles_b_orthobunyavirus	0	10	17
anopheles_b_orthobunyavirus	0	20	14
anopheles_b_orthobunyavirus	0	30	11
anopheles_b_orthobunyavirus	0	40	10
anopheles_b_orthobunyavirus	0	50	8
anopheles_b_orthobunyavirus	1	0	16
anopheles_b_orthobunyavirus	1	10	18
anopheles_b_orthobunyavirus	1	20	14
anopheles_b_orthobunyavirus	1	30	11
anopheles_b_orthobunyavirus	1	40	11
anopheles_b_orthobunyavirus	1	50	7
anopheles_b_orthobunyavirus	2	0	17
anopheles_b_orthobunyavirus	2	10	16
anopheles_b_orthobunyavirus	2	20	16
anopheles_b_orthobunyavirus	2	30	11
anopheles_b_orthobunyavirus	2	40	9
anopheles_b_orthobunyavirus	2	50	7
anopheles_b_orthobunyavirus	3	0	18
anopheles_b_orthobunyavirus	3	10	16
anopheles_b_orthobunyavirus	3	20	14
anopheles_b_orthobunyavirus	3	30	11
anopheles_b_orthobunyavirus	3	40	10
anopheles_b_orthobunyavirus	3	50	8
anopheles_b_orthobunyavirus	4	0	17
anopheles_b_orthobunyavirus	4	10	17
anopheles_b_orthobunyavirus	4	20	13
anopheles_b_orthobunyavirus	4	30	11
anopheles_b_orthobunyavirus	4	40	11
anopheles_b_orthobunyavirus	4	50	8
anopheles_b_orthobunyavirus	5	0	17
anopheles_b_orthobunyavirus	5	10	19
anopheles_b_orthobunyavirus	5	20	13
anopheles_b_orthobunyavirus	5	30	11
anopheles_b_orthobunyavirus	5	40	10
anopheles_b_orthobunyavirus	5	50	8
anopheles_b_orthobunyavirus	6	0	16
anopheles_b_orthobunyavirus	6	10	16
anopheles_b_orthobunyavirus	6	20	14
anopheles_b_orthobunyavirus	6	30	13
anopheles_b_orthobunyavirus	6	40	10
anopheles_b_orthobunyavirus	6	50	8
anopheles_b_orthobunyavirus	7	0	16
anopheles_b_orthobunyavirus	7	10	18
anopheles_b_orthobunyavirus	7	20	13
anopheles_b_orthobunyavirus	7	30	11
anopheles_b_orthobunyavirus	7	40	9
anopheles_b_orthobunyavirus	7	50	9
anopheles_b_orthobunyavirus	8	0	17
anopheles_b_orthobunyavirus	8	10	16
anopheles_b_orthobunyavirus	8	20	14
anopheles_b_orthobunyavirus	8	30	11
anopheles_b_orthobunyavirus	8	40	10
anopheles_b_orthobunyavirus	8	50	7
apoi	0	0	159
apoi	0	10	171
apoi	0	20	134
apoi	0	30	109
apoi	0	40	99
apoi	0	50	75
apoi	1	0	162
apoi	1	10	172
apoi	1	20	134
apoi	1	30	111
apoi	1	40	92
apoi	1	50	77
apoi	2	0	167
apoi	2	10	173
apoi	2	20	133
apoi	2	30	107
apoi	2	40	98
apoi	2	50	78
apoi	3	0	166
apoi	3	10	175
apoi	3	20	137
apoi	3	30	107
apoi	3	40	91
apoi	3	50	78
apoi	4	0	156
apoi	4	10	177
apoi	4	20	133
apoi	4	30	109
apoi	4	40	96
apoi	4	50	79
apoi	5	0	159
apoi	5	10	174
apoi	5	20	141
apoi	5	30	114
apoi	5	40	91
apoi	5	50	77
apoi	6	0	163
apoi	6	10	176
apoi	6	20	139
apoi	6	30	111
apoi	6	40	89
apoi	6	50	77
apoi	7	0	166
apoi	7	10	175
apoi	7	20	130
apoi	7	30	110
apoi	7	40	92
apoi	7	50	80
apoi	8	0	163
apoi	8	10	178
apoi	8	20	133
apoi	8	30	108
apoi	8	40	96
apoi	8	50	81
aravan_lyssavirus	0	0	190
aravan_lyssavirus	0	10	206
aravan_lyssavirus	0	20	160
aravan_lyssavirus	0	30	129
aravan_lyssavirus	0	40	111
aravan_lyssavirus	0	50	83
aravan_lyssavirus	1	0	196
aravan_lyssavirus	1	10	206
aravan_lyssavirus	1	20	158
aravan_lyssavirus	1	30	130
aravan_lyssavirus	1	40	111
aravan_lyssavirus	1	50	89
aravan_lyssavirus	2	0	192
aravan_lyssavirus	2	10	203
aravan_lyssavirus	2	20	158
aravan_lyssavirus	2	30	130
aravan_lyssavirus	2	40	108
aravan_lyssavirus	2	50	85
aravan_lyssavirus	3	0	194
aravan_lyssavirus	3	10	211
aravan_lyssavirus	3	20	159
aravan_lyssavirus	3	30	123
aravan_lyssavirus	3	40	114
aravan_lyssavirus	3	50	93
aravan_lyssavirus	4	0	189
aravan_lyssavirus	4	10	207
aravan_lyssavirus	4	20	163
aravan_lyssavirus	4	30	126
aravan_lyssavirus	4	40	113
aravan_lyssavirus	4	50	90
aravan_lyssavirus	5	0	189
aravan_lyssavirus	5	10	201
aravan_lyssavirus	5	20	160
aravan_lyssavirus	5	30	133
aravan_lyssavirus	5	40	112
aravan_lyssavirus	5	50	90
aravan_lyssavirus	6	0	191
aravan_lyssavirus	6	10	193
aravan_lyssavirus	6	20	161
aravan_lyssavirus	6	30	132
aravan_lyssavirus	6	40	114
aravan_lyssavirus	6	50	87
aravan_lyssavirus	7	0	189
aravan_lyssavirus	7	10	203
aravan_lyssavirus	7	20	159
aravan_lyssavirus	7	30	133
aravan_lyssavirus	7	40	111
aravan_lyssavirus	7	50	92
aravan_lyssavirus	8	0	194
aravan_lyssavirus	8	10	203
aravan_lyssavirus	8	20	162
aravan_lyssavirus	8	30	125
aravan_lyssavirus	8	40	112
aravan_lyssavirus	8	50	90
argentinian_mammarenavirus	0	0	1553
argentinian_mammarenavirus	0	10	1530
argentinian_mammarenavirus	0	20	1124
argentinian_mammarenavirus	0	30	882
argentinian_mammarenavirus	0	40	708
argentinian_mammarenavirus	0	50	604
argentinian_mammarenavirus	1	0	1113
argentinian_mammarenavirus	1	10	1022
argentinian_mammarenavirus	1	20	758
argentinian_mammarenavirus	1	30	587
argentinian_mammarenavirus	1	40	474
argentinian_mammarenavirus	1	50	414
argentinian_mammarenavirus	2	0	782
argentinian_mammarenavirus	2	10	716
argentinian_mammarenavirus	2	20	523
argentinian_mammarenavirus	2	30	392
argentinian_mammarenavirus	2	40	321
argentinian_mammarenavirus	2	50	271
argentinian_mammarenavirus	3	0	581
argentinian_mammarenavirus	3	10	563
argentinian_mammarenavirus	3	20	404
argentinian_mammarenavirus	3	30	329
argentinian_mammarenavirus	3	40	268
argentinian_mammarenavirus	3	50	226
argentinian_mammarenavirus	4	0	509
argentinian_mammarenavirus	4	10	460
argentinian_mammarenavirus	4	20	361
argentinian_mammarenavirus	4	30	277
argentinian_mammarenavirus	4	40	231
argentinian_mammarenavirus	4	50	207
argentinian_mammarenavirus	5	0	473
argentinian_mammarenavirus	5	10	432
argentinian_mammarenavirus	5	20	330
argentinian_mammarenavirus	5	30	262
argentinian_mammarenavirus	5	40	217
argentinian_mammarenavirus	5	50	191
argentinian_mammarenavirus	6	0	451
argentinian_mammarenavirus	6	10	414
argentinian_mammarenavirus	6	20	314
argentinian_mammarenavirus	6	30	255
argentinian_mammarenavirus	6	40	209
argentinian_mammarenavirus	6	50	180
argentinian_mammarenavirus	7	0	440
argentinian_mammarenavirus	7	10	399
argentinian_mammarenavirus	7	20	310
argentinian_mammarenavirus	7	30	252
argentinian_mammarenavirus	7	40	209
argentinian_mammarenavirus	7	50	184
argentinian_mammarenavirus	8	0	431
argentinian_mammarenavirus	8	10	403
argentinian_mammarenavirus	8	20	308
argentinian_mammarenavirus	8	30	244
argentinian_mammarenavirus	8	40	208
argentinian_mammarenavirus	8	50	179
aroa	0	0	687
aroa	0	10	732
aroa	0	20	565
aroa	0	30	462
aroa	0	40	398
aroa	0	50	315
aroa	1	0	681
aroa	1	10	719
aroa	1	20	570
aroa	1	30	460
aroa	1	40	397
aroa	1	50	320
aroa	2	0	674
aroa	2	10	729
aroa	2	20	563
aroa	2	30	465
aroa	2	40	379
aroa	2	50	319
aroa	3	0	682
aroa	3	10	724
aroa	3	20	558
aroa	3	30	463
aroa	3	40	388
aroa	3	50	319
aroa	4	0	676
aroa	4	10	725
aroa	4	20	566
aroa	4	30	452
aroa	4	40	395
aroa	4	50	319
aroa	5	0	672
aroa	5	10	720
aroa	5	20	560
aroa	5	30	461
aroa	5	40	392
aroa	5	50	323
aroa	6	0	677
aroa	6	10	726
aroa	6	20	558
aroa	6	30	464
aroa	6	40	397
aroa	6	50	315
aroa	7	0	683
aroa	7	10	715
aroa	7	20	565
aroa	7	30	459
aroa	7	40	389
aroa	7	50	314
aroa	8	0	682
aroa	8	10	716
aroa	8	20	563
aroa	8	30	461
aroa	8	40	382
aroa	8	50	321
arrabida	0	0	201
arrabida	0	10	210
arrabida	0	20	165
arrabida	0	30	136
arrabida	0	40	110
arrabida	0	50	91
arrabida	1	0	200
arrabida	1	10	211
arrabida	1	20	172
arrabida	1	30	131
arrabida	1	40	113
arrabida	1	50	94
arrabida	2	0	200
arrabida	2	10	208
arrabida	2	20	168
arrabida	2	30	136
arrabida	2	40	115
arrabida	2	50	96
arrabida	3	0	205
arrabida	3	10	212
arrabida	3	20	163
arrabida	3	30	138
arrabida	3	40	112
arrabida	3	50	94
arrabida	4	0	203
arrabida	4	10	218
arrabida	4	20	169
arrabida	4	30	138
arrabida	4	40	114
arrabida	4	50	98
arrabida	5	0	202
arrabida	5	10	213
arrabida	5	20	169
arrabida	5	30	138
arrabida	5	40	120
arrabida	5	50	94
arrabida	6	0	198
arrabida	6	10	209
arrabida	6	20	162
arrabida	6	30	133
arrabida	6	40	116
arrabida	6	50	95
arrabida	7	0	204
arrabida	7	10	214
arrabida	7	20	166
arrabida	7	30	135
arrabida	7	40	117
arrabida	7	50	90
arrabida	8	0	199
arrabida	8	10	205
arrabida	8	20	162
arrabida	8	30	133
arrabida	8	40	116
arrabida	8	50	93
arumowot	0	0	419
arumowot	0	10	445
arumowot	0	20	343
arumowot	0	30	281
arumowot	0	40	240
arumowot	0	50	196
arumowot	1	0	414
arumowot	1	10	449
arumowot	1	20	349
arumowot	1	30	286
arumowot	1	40	236
arumowot	1	50	201
arumowot	2	0	410
arumowot	2	10	437
arumowot	2	20	348
arumowot	2	30	281
arumowot	2	40	232
arumowot	2	50	201
arumowot	3	0	418
arumowot	3	10	441
arumowot	3	20	344
arumowot	3	30	287
arumowot	3	40	238
arumowot	3	50	196
arumowot	4	0	415
arumowot	4	10	438
arumowot	4	20	347
arumowot	4	30	278
arumowot	4	40	237
arumowot	4	50	197
arumowot	5	0	420
arumowot	5	10	433
arumowot	5	20	344
arumowot	5	30	286
arumowot	5	40	242
arumowot	5	50	196
arumowot	6	0	414
arumowot	6	10	438
arumowot	6	20	340
arumowot	6	30	284
arumowot	6	40	233
arumowot	6	50	195
arumowot	7	0	415
arumowot	7	10	440
arumowot	7	20	351
arumowot	7	30	290
arumowot	7	40	242
arumowot	7	50	200
arumowot	8	0	417
arumowot	8	10	443
arumowot	8	20	347
arumowot	8	30	284
arumowot	8	40	243
arumowot	8	50	193
asama_orthohantavirus	0	0	110
asama_orthohantavirus	0	10	115
asama_orthohantavirus	0	20	81
asama_orthohantavirus	0	30	65
asama_orthohantavirus	0	40	55
asama_orthohantavirus	0	50	46
asama_orthohantavirus	1	0	93
asama_orthohantavirus	1	10	98
asama_orthohantavirus	1	20	75
asama_orthohantavirus	1	30	60
asama_orthohantavirus	1	40	49
asama_orthohantavirus	1	50	44
asama_orthohantavirus	2	0	89
asama_orthohantavirus	2	10	90
asama_orthohantavirus	2	20	71
asama_orthohantavirus	2	30	58
asama_orthohantavirus	2	40	54
asama_orthohantavirus	2	50	44
asama_orthohantavirus	3	0	89
asama_orthohantavirus	3	10	88
asama_orthohantavirus	3	20	71
asama_orthohantavirus	3	30	56
asama_orthohantavirus	3	40	47
asama_orthohantavirus	3	50	38
asama_orthohantavirus	4	0	89
asama_orthohantavirus	4	10	90
asama_orthohantavirus	4	20	71
asama_orthohantavirus	4	30	58
asama_orthohantavirus	4	40	48
asama_orthohantavirus	4	50	40
asama_orthohantavirus	5	0	87
asama_orthohantavirus	5	10	94
asama_orthohantavirus	5	20	75
asama_orthohantavirus	5	30	59
asama_orthohantavirus	5	40	49
asama_orthohantavirus	5	50	42
asama_orthohantavirus	6	0	87
asama_orthohantavirus	6	10	92
asama_orthohantavirus	6	20	70
asama_orthohantavirus	6	30	55
asama_orthohantavirus	6	40	52
asama_orthohantavirus	6	50	46
asama_orthohantavirus	7	0	87
asama_orthohantavirus	7	10	92
asama_orthohantavirus	7	20	71
asama_orthohantavirus	7	30	58
asama_orthohantavirus	7	40	50
asama_orthohantavirus	7	50	40
asama_orthohantavirus	8	0	86
asama_orthohantavirus	8	10	94
asama_orthohantavirus	8	20	71
asama_orthohantavirus	8	30	60
asama_orthohantavirus	8	40	50
asama_orthohantavirus	8	50	41
australian_bat_lyssavirus	0	0	530
australian_bat_lyssavirus	0	10	507
australian_bat_lyssavirus	0	20	381
australian_bat_lyssavirus	0	30	319
australian_bat_lyssavirus	0	40	268
australian_bat_lyssavirus	0	50	216
australian_bat_lyssavirus	1	0	476
australian_bat_lyssavirus	1	10	447
australian_bat_lyssavirus	1	20	336
australian_bat_lyssavirus	1	30	281
australian_bat_lyssavirus	1	40	245
australian_bat_lyssavirus	1	50	206
australian_bat_lyssavirus	2	0	445
australian_bat_lyssavirus	2	10	417
australian_bat_lyssavirus	2	20	327
australian_bat_lyssavirus	2	30	275
australian_bat_lyssavirus	2	40	238
australian_bat_lyssavirus	2	50	190
australian_bat_lyssavirus	3	0	425
australian_bat_lyssavirus	3	10	404
australian_bat_lyssavirus	3	20	314
australian_bat_lyssavirus	3	30	269
australian_bat_lyssavirus	3	40	233
australian_bat_lyssavirus	3	50	188
australian_bat_lyssavirus	4	0	418
australian_bat_lyssavirus	4	10	402
australian_bat_lyssavirus	4	20	306
australian_bat_lyssavirus	4	30	266
australian_bat_lyssavirus	4	40	230
australian_bat_lyssavirus	4	50	184
australian_bat_lyssavirus	5	0	405
australian_bat_lyssavirus	5	10	392
australian_bat_lyssavirus	5	20	310
australian_bat_lyssavirus	5	30	260
australian_bat_lyssavirus	5	40	217
australian_bat_lyssavirus	5	50	183
australian_bat_lyssavirus	6	0	401
australian_bat_lyssavirus	6	10	386
australian_bat_lyssavirus	6	20	303
australian_bat_lyssavirus	6	30	259
australian_bat_lyssavirus	6	40	211
australian_bat_lyssavirus	6	50	176
australian_bat_lyssavirus	7	0	393
australian_bat_lyssavirus	7	10	386
australian_bat_lyssavirus	7	20	310
australian_bat_lyssavirus	7	30	259
australian_bat_lyssavirus	7	40	208
australian_bat_lyssavirus	7	50	172
australian_bat_lyssavirus	8	0	391
australian_bat_lyssavirus	8	10	383
australian_bat_lyssavirus	8	20	294
australian_bat_lyssavirus	8	30	250
australian_bat_lyssavirus	8	40	203
australian_bat_lyssavirus	8	50	174
avian_avulavirus_10	0	0	249
avian_avulavirus_10	0	10	270
avian_avulavirus_10	0	20	213
avian_avulavirus_10	0	30	164
avian_avulavirus_10	0	40	142
avian_avulavirus_10	0	50	121
avian_avulavirus_10	1	0	245
avian_avulavirus_10	1	10	267
avian_avulavirus_10	1	20	203
avian_avulavirus_10	1	30	165
avian_avulavirus_10	1	40	139
avian_avulavirus_10	1	50	112
avian_avulavirus_10	2	0	250
avian_avulavirus_10	2	10	262
avian_avulavirus_10	2	20	210
avian_avulavirus_10	2	30	169
avian_avulavirus_10	2	40	145
avian_avulavirus_10	2	50	114
avian_avulavirus_10	3	0	248
avian_avulavirus_10	3	10	269
avian_avulavirus_10	3	20	214
avian_avulavirus_10	3	30	172
avian_avulavirus_10	3	40	141
avian_avulavirus_10	3	50	116
avian_avulavirus_10	4	0	246
avian_avulavirus_10	4	10	263
avian_avulavirus_10	4	20	206
avian_avulavirus_10	4	30	171
avian_avulavirus_10	4	40	141
avian_avulavirus_10	4	50	115
avian_avulavirus_10	5	0	252
avian_avulavirus_10	5	10	265
avian_avulavirus_10	5	20	206
avian_avulavirus_10	5	30	175
avian_avulavirus_10	5	40	145
